ROW_NUM,NUMBER_RECORDS,LINK,SPEC_LOCALITY,DEC_LAT,DEC_LONG,COORDINATEUNCERTAINTYINMETERS,GENUS,SPECIES,COLLECTORS,YEAR_COLLECTED,MONTH_COLLECTED,DAY_COLLECTED,AGE,EAR_FROM_NOTCH,EAR_LENGTH_MM,HIND_FOOT_WITH_CLAW,HIND_FOOT_W_CLAW_MM,SEX,TAIL_LENGTH,TAIL_LENGTH_MM,TOTAL_LENGTH,TOTAL_LENGTH_MM,WEIGHT,MASS_G
185,1,https://arctos.database.museum/search.cfm?collection_object_id=31161372,"4.5 mi S Pullman, 1202 S",46.666129,-117.179616,9431,Erethizon,Erethizon dorsatum,unknown,2005,8,31,young,,,,,female,,,,,3750 g,3750 
64,1,https://arctos.database.museum/search.cfm?collection_object_id=31150121,1.5 mi N Deary on Highway 9,46.821056,-116.555989,2591,Erethizon,Erethizon dorsatum,unknown,1983,8,16,,,,,,female,150.0 mm,150.0,570 mm,570,3600 g,3600 
468,1,https://arctos.database.museum/search.cfm?collection_object_id=31671335,Crandon,45.56666667,-88.9,,Erethizon,Erethizon dorsatum,,1950,2,5,,,,90 mm,90,female,200 mm,200,720 mm,720,3600 g,3600 
518,1,https://arctos.database.museum/search.cfm?collection_object_id=31671576,Crandon,,,,Erethizon,Erethizon dorsatum,,1956,9,6,immature,,,,,female,180 mm,180,640 mm,640,3600 g,3600 
523,1,https://arctos.database.museum/search.cfm?collection_object_id=31671574,Crandon,,,,Erethizon,Erethizon dorsatum,,1956,9,19,,,,,,female,200 mm,200,670 mm,670,3600 g,3600 
96,1,https://arctos.database.museum/search.cfm?collection_object_id=30002183,~ 1 mi S of Christoval on HWY 277,31.172498,-100.511321,10,Erethizon,Erethizon dorsatum,Margaret G. Schwab,2017,9,20,,18 mm,18,80 mm,80,female,150 mm,150,610 mm,610,3500 g,3500 
505,1,https://arctos.database.museum/search.cfm?collection_object_id=31671541,Crandon,,,,Erethizon,Erethizon dorsatum,,1956,5,16,,,,,,female,190 mm,190,630 mm,630,3500 g,3500 
522,1,https://arctos.database.museum/search.cfm?collection_object_id=31671570,Crandon,,,,Erethizon,Erethizon dorsatum,,1956,9,17,,,,,,female,205 mm,205,650 mm,650,3500 g,3500 
527,1,https://arctos.database.museum/search.cfm?collection_object_id=31671592,Crandon,,,,Erethizon,Erethizon dorsatum,,1957,2,5,,,,,,female,160 mm,160,600 mm,600,3500 g,3500 
578,1,https://arctos.database.museum/search.cfm?collection_object_id=31671526,Eagle River,,,,Erethizon,Erethizon dorsatum,,1956,3,12,,,,90 mm,90,female,200 mm,200,660 mm,660,3500 g,3500 
1090,1,https://arctos.database.museum/search.cfm?collection_object_id=31657153,south of Lake Lucerne,,,,Erethizon,Erethizon dorsatum,Harland W. Mossman,1954,11,26,,,,85 mm,85,female,280 mm,280,660 mm,660,3500 g,3500 
507,1,https://arctos.database.museum/search.cfm?collection_object_id=31671552,Crandon,,,,Erethizon,Erethizon dorsatum,,1956,5,21,,,,83 mm,83,female,22 mm,22 ,645 mm,645,3400 g,3400 
868,1,https://arctos.database.museum/search.cfm?collection_object_id=31671517,northern Wisconsin,,,,Erethizon,Erethizon dorsatum,,1953,3,6,,,,,,female,,,,,3400 g,3400 
491,1,https://arctos.database.museum/search.cfm?collection_object_id=31671445,Crandon,,,,Erethizon,Erethizon dorsatum,,1951,2,5,,,,95 mm,95,female,160 mm,160,590 mm,590,3350 g,3350 
510,1,https://arctos.database.museum/search.cfm?collection_object_id=31671547,Crandon,,,,Erethizon,Erethizon dorsatum,,1956,5,26,,,,,,female,230 mm,230,720 mm,720,3200 g,3200 
467,1,https://arctos.database.museum/search.cfm?collection_object_id=31671332,Crandon,45.56666667,-88.9,,Erethizon,Erethizon dorsatum,,1950,1,29,,,,90 mm,90,female,210 mm,210,680 mm,680,3100 g,3100 
481,1,https://arctos.database.museum/search.cfm?collection_object_id=31671377,Crandon,45.56666667,-88.9,,Erethizon,Erethizon dorsatum,,1951,7,26,,,,75 mm,75,female,160 mm,160,540 mm,540,3100 g,3100 
483,1,https://arctos.database.museum/search.cfm?collection_object_id=31672533,Crandon,45.56666667,-88.9,,Erethizon,Erethizon dorsatum,,,,,,,,,,female,,,,,3100 g,3100 
501,1,https://arctos.database.museum/search.cfm?collection_object_id=31671352,Crandon,,,,Erethizon,Erethizon dorsatum,,1952,3,23,,,,90 mm,90,female,190 mm,190,640 mm,640,3050 g,3050 
469,1,https://arctos.database.museum/search.cfm?collection_object_id=31671330,Crandon,45.56666667,-88.9,,Erethizon,Erethizon dorsatum,,1950,2,11,,,,75 mm,75,female,190 mm,190,570 mm,570,3000 g,3000 
493,1,https://arctos.database.museum/search.cfm?collection_object_id=31671450,Crandon,,,,Erethizon,Erethizon dorsatum,,1951,2,11,,,,95 mm,95,female,200 mm,200,630 mm,630,3000 g,3000 
884,1,https://arctos.database.museum/search.cfm?collection_object_id=28700110,No specific locality recorded.,31.40586,-100.571258,68813,Erethizon,Erethizon dorsatum,Drew M. McEacheon,2007,4,9,,32 mm,32,65 mm,65,female,135 mm,135,591 mm,591,3.1 g,3.1
517,1,https://arctos.database.museum/search.cfm?collection_object_id=31671585,Crandon,,,,Erethizon,Erethizon dorsatum,,1956,9,4,,,,,,female,170 mm,170,630 mm,630,2900 g,2900 
321,1,https://arctos.database.museum/search.cfm?collection_object_id=31661273,"Babcock, Sandhill Wildlife Area",,,,Erethizon,Erethizon dorsatum,Richard P. Thiel,2005,3,16,fetus,9 mm,9 ,38 mm,38,female,57 mm,57 ,219 mm,219,290 g,290
472,1,https://arctos.database.museum/search.cfm?collection_object_id=31671347,Crandon,45.56666667,-88.9,,Erethizon,Erethizon dorsatum,,1950,3,9,,,,85 mm,85,female,180 mm,180,600 mm,600,2800 g,2800 
525,1,https://arctos.database.museum/search.cfm?collection_object_id=31672260,Crandon,,,,Erethizon,Erethizon dorsatum,,1956,10,17,immature,,,,,female,160 mm,160,550 mm,550,2700 g,2700 
1005,1,https://arctos.database.museum/search.cfm?collection_object_id=31671390,Rhinelander,,,,Erethizon,Erethizon dorsatum,,1951,11,20,,,,95 mm,95,female,170 mm,170,600 mm,600,2700 g,2700 
191,1,https://arctos.database.museum/search.cfm?collection_object_id=28673860,"4 mi N, 9.3 mi W Mertzon, Tom Carter Ranch",31.319633,-100.974953,9668,Erethizon,Erethizon dorsatum,Terry C. Maxwell,1996,2,20,,,,,,female,,,615 mm,615,2700 g,2700 
500,1,https://arctos.database.museum/search.cfm?collection_object_id=31671460,Crandon,,,,Erethizon,Erethizon dorsatum,,1952,3,7,,,,85 mm,85,female,160 mm,160,590 mm,590,2650 g,2650 
470,1,https://arctos.database.museum/search.cfm?collection_object_id=31671357,Crandon,45.56666667,-88.9,,Erethizon,Erethizon dorsatum,,1950,2,17,,,,85 mm,85,female,180 mm,180,620 mm,620,2600 g,2600 
5,1,https://arctos.database.museum/search.cfm?collection_object_id=2567762,"0.42 mi E of Research Station, SE side Lake Peters, Mt. Michelson Quad, Arctic National Wildlife Refuge",69.30473,-145.01422,15,Erethizon,Erethizon dorsatum,,2006,7,22,,15 mm,15,75 mm,75,female,98 mm,98 ,464 mm,464,2454 g,2454 
604,1,https://arctos.database.museum/search.cfm?collection_object_id=31671420,Fifield,,,,Erethizon,Erethizon dorsatum,,1951,2,26,,,,85 mm,85,female,155 mm,155,520 mm,520,2400 g,2400 
492,1,https://arctos.database.museum/search.cfm?collection_object_id=31671393,Crandon,,,,Erethizon,Erethizon dorsatum,,1951,2,11,,,,75 mm,75,female,140 mm,140,520 mm,520,2350 g,2350 
471,1,https://arctos.database.museum/search.cfm?collection_object_id=31671375,Crandon,45.56666667,-88.9,,Erethizon,Erethizon dorsatum,,1950,3,6,,,,9 mm,9 ,female,170 mm,170,610 mm,610,2250 g,2250 
540,1,https://arctos.database.museum/search.cfm?collection_object_id=31158644,Cummings Creek,46.332656,-117.674636,210,Erethizon,Erethizon dorsatum,unknown,1956,2,22,,,,,,female,126.0 mm,126.0,462 mm,462,2229 g,2229 
726,1,https://arctos.database.museum/search.cfm?collection_object_id=31671302,Ladysmith,45.46666667,-91.1,,Erethizon,Erethizon dorsatum,,1938,11,1,immature,,,,,female,150 mm,150,487 mm,487,2045 g,2045 
488,1,https://arctos.database.museum/search.cfm?collection_object_id=31671383,Crandon,,,,Erethizon,Erethizon dorsatum,,1950,12,23,,,,70 mm,70,female,150 mm,150,540 mm,540,2000 g,2000 
1011,1,https://arctos.database.museum/search.cfm?collection_object_id=22876157,"Rio Arriba, Santa Clara",,,,Erethizon,Erethizon dorsatum,New Mexico Wildlife Center,2012,9,19,,25 mm,25,70 mm,70,female,,,380 mm,380,2.6 g,2.6
528,1,https://arctos.database.museum/search.cfm?collection_object_id=31671579,Crandon,,,,Erethizon,Erethizon dorsatum,,1957,4,12,immature,,,,,female,135 mm,135,510 mm,510,1900 g,1900 
318,1,https://arctos.database.museum/search.cfm?collection_object_id=31932473,"Aurora, South Powhaton Road and East Smoky Hill Parkway",39.5805306,-104.6797168,100,Erethizon,Erethizon dorsatum,Greenwood Wildlife Rehabilitation Center,2023,3,23,neonate,6 mm,6 ,29 mm,29,female,53 mm,53 ,185 mm,185,189.9 g,189.9
130,1,https://arctos.database.museum/search.cfm?collection_object_id=31147958,2 mi E Marengo,47.025701,-118.1461,3649,Erethizon,Erethizon dorsatum,unknown,1956,12,24,,,,,,female,96.0 mm,96.,419 mm,419,1479 g,1479 
663,1,https://arctos.database.museum/search.cfm?collection_object_id=760578,"Hopper Creek Vally, 5.8 miles Chena Hotspring Road, Fairbanks Quad",64.90678333,-147.4367333,805,Erethizon,Erethizon dorsatum,Mary Coote,2004,6,7,,15 mm,15,50 mm,50,female,70 mm,70 ,400 mm,400,147.6 g,147.6
802,1,https://arctos.database.museum/search.cfm?collection_object_id=3472,"mile 85 Steese Highway, Circle Quad",65.5,-146,3615,Erethizon,Erethizon dorsatum,Brina Kessel,1954,6,11,,,,,,female,,,,,1284 g,1284 
985,1,https://arctos.database.museum/search.cfm?collection_object_id=4593,Point Hope Quad,68.25,-166,3615,Erethizon,Erethizon dorsatum,Ernest A. Carl,1960,9,28,,,,,,female,,,,,1284 g,1284 
222,1,https://arctos.database.museum/search.cfm?collection_object_id=27923553,"6 mi above Verdi, E side of Truckee River",,,,Erethizon,Erethizon dorsatum,T. Retterer,1967,4,25,,26 mm,26,102 mm,10,female,253 mm,253,790 mm,790,11838 g,11838
489,1,https://arctos.database.museum/search.cfm?collection_object_id=31671458,Crandon,,,,Erethizon,Erethizon dorsatum,,1950,12,26,immature,,,65 mm,65,female,105 mm,105,400 mm,400,1150 g,1150 
206,1,https://arctos.database.museum/search.cfm?collection_object_id=31149150,"5 mi N, 3 mi W Albion",46.863363,-117.313971,6439,Erethizon,Erethizon dorsatum,unknown,,,,,,,,,female,177.0 mm,177.0,753 mm,753,10250 g,10250
448,1,https://arctos.database.museum/search.cfm?collection_object_id=31161382,Colton,46.56794,-117.128498,1057,Erethizon,Erethizon dorsatum,unknown,1981,11,12,,,,,,female,230.0 mm,230.0,825 mm,825,10200 g,10200
575,1,https://arctos.database.museum/search.cfm?collection_object_id=28088665,Dussault Dairy farm on Mullen Rd,,,,Erethizon,Erethizon dorsatum,unknown,1975,3,2,,,,,,female,,,,,10100 g,10100
47,1,https://arctos.database.museum/search.cfm?collection_object_id=28820100,"12 mi S, 1.2 mi E Menard",30.743484,-99.766191,,Erethizon,Erethizon dorsatum,Robert C. Dowler,2004,9,29,,25 mm,25,77 mm,77,female,160 mm,160,610 mm,610,,
86,1,https://arctos.database.museum/search.cfm?collection_object_id=24102517,1 mile S of Raton,,,,Erethizon,Erethizon dorsatum,Sylvia M. Sutton,1960,10,22,,20 mm,20,75 mm,75,female,190 mm,190,590 mm,590,,
128,1,https://arctos.database.museum/search.cfm?collection_object_id=26275499,2 mi above Cedar City,37.67607,-113.06672,7403,Erethizon,Erethizon dorsatum,Harold E. Stark,1946,9,3,,21 mm,21,86 mm,86,female,169 mm,169,764 mm,764,,
190,1,https://arctos.database.museum/search.cfm?collection_object_id=21868233,4 miles north of Northgate,40.943797,-106.29361,500,Erethizon,Erethizon dorsatum,H. H. Sheldon,1913,8,22,,,,85 mm,85,female,197 mm,197,595 mm,595,,
243,1,https://arctos.database.museum/search.cfm?collection_object_id=28700515,"8.3 mi S, 14.7 mi W Robert Lee",31.764592,100.728944,,Erethizon,Erethizon dorsatum,Krysta D. Demere,2011,9,17,,18 mm,18,60 mm,60,female,95 mm,95 ,380 mm,380,,
259,1,https://arctos.database.museum/search.cfm?collection_object_id=21870295,9 miles west of Grover,40.871244,-104.39702,1000,Erethizon,Erethizon dorsatum,Robert L. Landberg,1931,11,8,,,,95 mm,95,female,150 mm,150,615 mm,615,,
285,1,https://arctos.database.museum/search.cfm?collection_object_id=21371703,"Albuquerque, along Rio Grande",35.14053333,-106.68495,5,Erethizon,Erethizon dorsatum,Daniel C. Shaw,2008,3,4,,,,,,female,190 mm,190,690 mm,690,,
373,1,https://arctos.database.museum/search.cfm?collection_object_id=31657124,"Blackwell, near Peshtigo Preserve",,,,Erethizon,Erethizon dorsatum,Harland W. Mossman,1938,10,8,,,,,,female,229 mm,229,938 mm,938,,
379,1,https://arctos.database.museum/search.cfm?collection_object_id=28084434,Boundary Lake,,,,Erethizon,Erethizon dorsatum,unknown,1964,8,17,,1.5 mm,15,4.5 mm,4.5,female,9 mm,9,31 mm,31 ,,
402,1,https://arctos.database.museum/search.cfm?collection_object_id=7013,"Cape Thompson, Immikyoak Cr, Point Hope Quad",68.25,-166,3615,Erethizon,Erethizon dorsatum,Robert S. Spooner,1960,8,12,,36 mm,36,88 mm,88,female,114 mm,114,630 mm,630,,
423,1,https://arctos.database.museum/search.cfm?collection_object_id=27057967,Central Point; 5 mi N,,,,Erethizon,Erethizon dorsatum,W. D. Blehm,1953,9,27,,34 mm,34,82 mm,82,female,180 mm,180,600 mm,600,,
429,1,https://arctos.database.museum/search.cfm?collection_object_id=27045889,"Chewelah, ~3 mi N; T33N R40E Sec 25",48.33,-117.7032,2749,Erethizon,Erethizon dorsatum,,1975,7,28,,30 mm,30,100 mm,10,female,180 mm,180,700 mm,700,,
438,1,https://arctos.database.museum/search.cfm?collection_object_id=21865605,Chromo,37.03639,-106.84278,3036,Erethizon,Erethizon dorsatum,Luman Ray Hersey,1913,7,10,,,,84 mm,84,female,196 mm,196,658 mm,658,,
443,1,https://arctos.database.museum/search.cfm?collection_object_id=27045710,College Place,46.0494,-118.3872,3232,Erethizon,Erethizon dorsatum,C. A. Shultz,1960,10,25,,17 mm,17,81 mm,81,female,190 mm,190,515 mm,515,,
508,1,https://arctos.database.museum/search.cfm?collection_object_id=31671530,Crandon,,,,Erethizon,Erethizon dorsatum,,1956,5,22,,,,,,female,240 mm,240,720 mm,720,,
532,1,https://arctos.database.museum/search.cfm?collection_object_id=31671479,Crandon(?),,,,Erethizon,Erethizon dorsatum,,1952,5,8,immature,,,80 mm,80,female,180 mm,180,590 mm,590,,
533,1,https://arctos.database.museum/search.cfm?collection_object_id=31671483,Crandon(?),,,,Erethizon,Erethizon dorsatum,,1952,5,8,immature,,,90 mm,90,female,220 mm,220,640 mm,640,,
534,1,https://arctos.database.museum/search.cfm?collection_object_id=31671475,Crandon(?),,,,Erethizon,Erethizon dorsatum,,1952,5,8,immature,,,95 mm,95,female,150 mm,150,580 mm,580,,
535,1,https://arctos.database.museum/search.cfm?collection_object_id=31671487,Crandon(?),,,,Erethizon,Erethizon dorsatum,,1952,5,9,immature,,,80 mm,80,female,110 mm,110,480 mm,480,,
536,1,https://arctos.database.museum/search.cfm?collection_object_id=31671491,Crandon(?),,,,Erethizon,Erethizon dorsatum,,1952,5,9,immature,,,80 mm,80,female,150 mm,150,460 mm,460,,
537,1,https://arctos.database.museum/search.cfm?collection_object_id=31671494,Crandon(?),,,,Erethizon,Erethizon dorsatum,,1952,5,9,immature,,,85 mm,85,female,150 mm,150,580 mm,580,,
542,1,https://arctos.database.museum/search.cfm?collection_object_id=27100303,Curlew; Deer Creek Pass; 12 mi E,48.8856,-118.3349775,17527,Erethizon,Erethizon dorsatum,William Russell Goodge,1956,6,28,,41 mm,41,94 mm,94,female,215 mm,215,747 mm,747,,
549,1,https://arctos.database.museum/search.cfm?collection_object_id=21878861,Deer Trail,39.615,-104.04389,5000,Erethizon,Erethizon dorsatum,Robert L. Landberg,1946,2,8,,,,90 mm,90,female,190 mm,190,693 mm,693,,
580,1,https://arctos.database.museum/search.cfm?collection_object_id=24761,"east Duncan Salt Chuck cabin, Petersburg Quad, Alexander Archipelago, Kupreanof Island",56.89166667,-133.1916667,,Erethizon,Erethizon dorsatum,Robert G. Hunter,1992,7,7,,29 mm,29,97 mm,97,female,150 mm,150,665 mm,665,,
591,1,https://arctos.database.museum/search.cfm?collection_object_id=25940963,"El Paso, 0.5 mile N Transmountain Road",31.883576,-106.504784,8047,Erethizon,Erethizon dorsatum,William R. Smartt,1971,1,20,,13 mm,13,76 mm,76,female,125 mm,125,454 mm,454,,
593,1,https://arctos.database.museum/search.cfm?collection_object_id=27046024,"Emmet, 10 mi NE",43.976,-116.3568,7800,Erethizon,Erethizon dorsatum,,1959,10,7,,35 mm,35,95 mm,95,female,205 mm,205,850 mm,850,,
600,1,https://arctos.database.museum/search.cfm?collection_object_id=62361,"Ester, Fairbanks Quad",64.85,-148.0166667,2000,Erethizon,Erethizon dorsatum,William Kopplin,1998,10,16,,20 mm,20,67 mm,67,female,165 mm,165,655 mm,655,,
671,1,https://arctos.database.museum/search.cfm?collection_object_id=28700512,"Hwy 388, approx. 1 mi W Loop 306, Paint Rock Road near Baker St. Intersection",31.508491,-99.920078,,Erethizon,Erethizon dorsatum,Michael T. Dixon,2012,11,11,,20 mm,20,70 mm,70,female,210 mm,210,680 mm,680,,
702,1,https://arctos.database.museum/search.cfm?collection_object_id=27103998,Junction; Highway 153; 15 mi W,,,,Erethizon,Erethizon dorsatum,Lowell S. Booth,1970,8,16,,23 mm,23,72 mm,72,female,95 mm,95 ,441 mm,441,,
704,1,https://arctos.database.museum/search.cfm?collection_object_id=30170943,"Juneau Borough, Glacier Hwy, mile 34",58.58870798,-134.899453,5,Erethizon,Erethizon dorsatum,"Antonia Androski, Schuyler W. Liphardt",2021,7,25,,,,68 mm,68,female,165 mm,165,595 mm,595,,
747,1,https://arctos.database.museum/search.cfm?collection_object_id=26340306,"Little Valley Ranger Station, Sheeprock Mountains",39.95994,-112.37898,415,Erethizon,Erethizon dorsatum,Gary L. Ranck,1950,5,13,,1.5 mm,1.5,1.9 mm,1.9,female,4.7 mm,4.7,11.3 mm,11.,,
750,1,https://arctos.database.museum/search.cfm?collection_object_id=28060103,Lolo Nat. Forest,,,,Erethizon,Erethizon dorsatum,unknown,1955,5,14,fetal,,,18 mm,18,female,12 mm,12 ,40 mm,40 ,,
794,1,https://arctos.database.museum/search.cfm?collection_object_id=2493349,"Mile 28, Steese Highway",65.1485,-147.5,61,Erethizon,Erethizon dorsatum,Beringian Coevolution Project,2005,6,17,,31 mm,31,75 mm,75,female,150 mm,150,562 mm,562,,
845,1,https://arctos.database.museum/search.cfm?collection_object_id=24128137,"near Sheephorn Pass, 8200'",39.95751874,-106.4443125,10000,Erethizon,Erethizon dorsatum,"Edward Royal Warren, J. W. Frey",1907,5,18,,,,108 mm,10,female,210 mm,210,720 mm,720,,
877,1,https://arctos.database.museum/search.cfm?collection_object_id=21868228,North Park,40.69038,-106.327574,30000,Erethizon,Erethizon dorsatum,H. H. Sheldon,1913,9,7,,,,108 mm,10,female,230 mm,230,770 mm,770,,
923,1,https://arctos.database.museum/search.cfm?collection_object_id=31671500,No specific locality recorded.,,,,Erethizon,Erethizon dorsatum,,1952,5,10,immature,,,75 mm,75,female,150 mm,150,540 mm,540,,
924,1,https://arctos.database.museum/search.cfm?collection_object_id=31671497,No specific locality recorded.,,,,Erethizon,Erethizon dorsatum,,1952,5,10,immature,,,85 mm,85,female,150 mm,150,500 mm,500,,
925,1,https://arctos.database.museum/search.cfm?collection_object_id=31671505,No specific locality recorded.,,,,Erethizon,Erethizon dorsatum,,1952,5,10,immature,,,85 mm,85,female,160 mm,160,550 mm,550,,
961,1,https://arctos.database.museum/search.cfm?collection_object_id=21865952,Osier,37.013344,-106.336419,3036,Erethizon,Erethizon dorsatum,H. H. Sheldon,1913,7,28,,,,95 mm,95,female,191 mm,191,639 mm,639,,
966,1,https://arctos.database.museum/search.cfm?collection_object_id=31158720,"Paradise Ridge, 3 mi S Moscow",46.688957,-117.000165,7401,Erethizon,Erethizon dorsatum,unknown,1938,10,9,,,,,,female,183.0 mm,183.0,713 mm,713,,
990,1,https://arctos.database.museum/search.cfm?collection_object_id=21878859,Pot Creek,40.638691,-108.952017,2000,Erethizon,Erethizon dorsatum,Robert L. Landberg,1946,10,13,,,,98 mm,98,female,200 mm,200,760 mm,760,,
1013,1,https://arctos.database.museum/search.cfm?collection_object_id=23059468,river bank north of Montano,35.13638889,-106.6627778,,Erethizon,Erethizon dorsatum,Bosque Ecosystem Monitoring Program,2013,2,14,,30 mm,30,75 mm,75,female,210 mm,210,770 mm,770,,
1017,1,https://arctos.database.museum/search.cfm?collection_object_id=31158694,"Rose Creek Preserve, Sm",46.830571,-117.222953,210,Erethizon,Erethizon dorsatum,unknown,1981,11,19,,,,,,female,150.0 mm,150.0,610 mm,610,,
1062,1,https://arctos.database.museum/search.cfm?collection_object_id=328142,"SE side of Walker Lake, Survey Pass Quad, Gates of the Arctic National Park",67.10261111,-154.2756944,10,Erethizon,Erethizon dorsatum,"Amy M. Runck, John Burch, John H. Bender, Terri Ball",2002,8,3,,33 mm,33,95 mm,95,female,120 mm,120,725 mm,725,,
